Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureBucket,PromotionGapRatio,IncomePerJobLevel,AttritionRiskScore,RiskTier
28,0,Travel_Frequently,1166,Sales,13,1,Other,1,Female,49,1,4,Research Director,2,Divorced,12546,7549,0,No,12,3,2,0,8,2,4,4,3,4,3,3-5yrs,0.8,3136.5,0.06,Low
55,0,Travel_Rarely,454,Research & Development,21,3,Medical,2,Male,85,3,1,Sales Executive,3,Married,15062,25383,6,No,12,3,1,3,1,0,3,0,0,0,0,0-2yrs,0.0,15062.0,0.07,Low
27,1,Travel_Rarely,1448,Research & Development,14,3,Technical Degree,4,Female,70,2,2,Laboratory Technician,3,Single,4348,25745,1,Yes,19,4,4,3,24,5,1,24,4,18,9,10+yrs,0.72,2174.0,0.5366666666666666,Medium
56,0,Travel_Rarely,623,Sales,16,3,Technical Degree,2,Male,64,4,3,Research Scientist,4,Divorced,7312,11263,8,No,15,3,3,3,9,5,2,7,7,5,7,6-10yrs,0.625,2437.3333333333335,0.16,Low
22,0,Travel_Rarely,364,Sales,10,4,Other,3,Female,71,1,2,Laboratory Technician,2,Married,13850,2655,7,Yes,17,3,4,0,4,1,3,2,2,0,0,0-2yrs,0.0,6925.0,0.08666666666666667,Low
45,0,Non-Travel,931,Research & Development,25,2,Technical Degree,1,Female,69,2,2,Manufacturing Director,2,Divorced,16704,7245,7,Yes,21,4,2,1,4,3,2,4,4,4,2,3-5yrs,0.8,8352.0,0.14,Low
18,0,Travel_Rarely,768,Research & Development,19,1,Life Sciences,3,Female,64,2,3,Manufacturing Director,3,Single,17827,15530,3,No,18,3,4,0,7,1,3,6,6,1,6,6-10yrs,0.14285714285714285,5942.333333333333,0.03666666666666667,Low
26,0,Travel_Rarely,759,Research & Development,28,1,Other,4,Male,88,4,2,Laboratory Technician,3,Single,2400,3487,7,No,20,3,3,2,17,4,3,16,7,12,3,10+yrs,0.7058823529411765,1200.0,0.10666666666666667,Low
34,1,Travel_Rarely,1429,Sales,23,2,Technical Degree,2,Female,81,1,4,Healthcare Representative,2,Divorced,8648,7678,1,Yes,12,3,3,3,24,4,2,22,12,14,5,10+yrs,0.6086956521739131,2162.0,0.9133333333333333,High
21,0,Travel_Rarely,610,Research & Development,11,1,Medical,2,Male,42,2,1,Research Scientist,3,Married,1204,5723,2,No,11,3,2,2,9,2,3,6,6,0,4,6-10yrs,0.0,1204.0,0.04666666666666667,Low
37,0,Travel_Rarely,656,Sales,10,1,Medical,4,Female,87,4,2,Manufacturing Director,2,Divorced,16551,25802,1,No,14,3,3,0,20,5,2,17,0,12,12,10+yrs,0.6666666666666666,8275.5,0.1,Low
27,0,Travel_Rarely,973,Sales,3,1,Medical,3,Female,42,4,4,Research Director,2,Divorced,3336,10880,0,No,13,3,2,1,1,4,1,1,1,0,1,0-2yrs,0.0,834.0,0.043333333333333335,Low
22,0,Travel_Frequently,338,Research & Development,19,2,Human Resources,2,Female,35,4,2,Manager,2,Married,16620,11501,3,No,15,3,3,0,0,0,2,0,0,0,0,0-2yrs,0.0,8310.0,0.03333333333333333,Low
58,0,Non-Travel,1260,Research & Development,22,1,Other,1,Female,59,3,3,Sales Executive,4,Single,3964,12530,5,No,21,3,2,1,4,2,2,1,1,0,1,0-2yrs,0.0,1321.3333333333333,0.03,Low
59,0,Travel_Rarely,421,Human Resources,11,2,Marketing,4,Female,57,1,3,Laboratory Technician,3,Divorced,1292,2325,7,No,13,3,4,1,27,4,1,23,2,22,7,10+yrs,0.9166666666666666,430.6666666666667,0.3466666666666667,Medium
58,0,Non-Travel,438,Research & Development,1,3,Life Sciences,3,Male,85,1,2,Research Director,1,Divorced,17699,15561,0,No,12,3,4,3,14,3,4,14,4,10,8,10+yrs,0.6666666666666666,8849.5,0.12,Low
24,0,Travel_Frequently,115,Sales,24,2,Other,1,Female,78,2,3,Research Scientist,4,Married,9337,24811,3,No,13,3,2,0,21,0,3,20,13,18,1,10+yrs,0.8571428571428571,3112.3333333333335,0.09333333333333334,Low
34,0,Travel_Frequently,580,Sales,7,1,Technical Degree,3,Female,34,2,1,Human Resources,3,Divorced,9074,22339,6,No,15,3,2,1,0,4,1,0,0,0,0,0-2yrs,0.0,9074.0,0.016666666666666666,Low
31,1,Travel_Rarely,915,Research & Development,17,3,Technical Degree,4,Female,64,3,3,Laboratory Technician,1,Single,13287,8267,1,Yes,13,3,4,0,2,2,4,0,0,0,0,0-2yrs,0.0,4429.0,0.8133333333333334,High
31,0,Travel_Rarely,1086,Sales,2,1,Life Sciences,4,Male,85,1,1,Manager,3,Married,6223,2335,6,No,13,4,3,3,22,1,4,21,7,19,14,10+yrs,0.8636363636363636,6223.0,0.06333333333333334,Low
35,0,Non-Travel,1357,Sales,2,3,Other,1,Female,81,3,3,Healthcare Representative,3,Single,14125,21334,5,No,19,3,1,1,2,4,1,2,2,0,2,0-2yrs,0.0,4708.333333333333,0.043333333333333335,Low
39,0,Travel_Rarely,1189,Research & Development,27,2,Life Sciences,2,Male,65,2,1,Manager,4,Married,9152,23027,5,No,12,3,4,3,7,5,1,3,3,0,0,3-5yrs,0.0,9152.0,0.25,Low
38,0,Travel_Rarely,549,Sales,20,2,Technical Degree,4,Male,73,1,4,Research Director,2,Married,6180,25043,1,Yes,13,3,3,2,15,3,2,12,11,9,12,10+yrs,0.6923076923076923,1545.0,0.18,Low
30,0,Non-Travel,1255,Research & Development,1,1,Technical Degree,4,Female,69,4,3,Research Scientist,3,Married,8501,16431,1,Yes,22,3,3,1,17,4,3,15,2,14,2,10+yrs,0.875,2833.6666666666665,0.13666666666666666,Low
59,0,Travel_Rarely,372,Research & Development,3,2,Technical Degree,3,Male,46,2,1,Manufacturing Director,2,Single,1116,13837,7,No,11,3,4,2,8,1,3,5,5,0,5,3-5yrs,0.0,1116.0,0.07,Low
59,0,Travel_Frequently,393,Sales,15,1,Technical Degree,2,Male,69,1,1,Manager,2,Divorced,6727,20911,7,Yes,11,3,1,0,12,4,2,11,3,4,5,10+yrs,0.3333333333333333,6727.0,0.22333333333333333,Low
31,0,Travel_Rarely,601,Research & Development,20,3,Marketing,4,Female,77,2,1,Laboratory Technician,3,Married,12237,19259,4,No,11,3,4,3,20,5,3,16,10,8,4,10+yrs,0.47058823529411764,12237.0,0.11333333333333333,Low
27,0,Non-Travel,854,Research & Development,13,1,Technical Degree,3,Male,33,4,4,Manufacturing Director,4,Married,3620,20924,5,No,18,3,1,3,13,1,1,11,9,4,7,10+yrs,0.3333333333333333,905.0,0.08333333333333333,Low
40,0,Travel_Rarely,384,Research & Development,26,3,Marketing,3,Female,78,4,3,Research Director,4,Divorced,3252,9109,4,No,20,4,4,1,10,5,3,9,9,0,9,6-10yrs,0.0,1084.0,0.07666666666666666,Low
33,0,Travel_Rarely,1360,Sales,19,2,Marketing,4,Female,47,1,2,Laboratory Technician,4,Married,13462,24580,4,No,20,3,3,0,3,0,4,1,1,0,1,0-2yrs,0.0,6731.0,0.02666666666666667,Low
59,0,Travel_Frequently,478,Research & Development,18,3,Human Resources,2,Male,30,3,2,Research Scientist,3,Divorced,9136,2929,6,No,20,3,3,1,13,2,3,11,3,9,9,10+yrs,0.75,4568.0,0.07,Low
36,0,Travel_Rarely,648,Sales,9,3,Human Resources,3,Female,82,3,1,Manager,3,Single,3595,4334,5,No,11,4,3,3,23,0,2,20,0,12,13,10+yrs,0.5714285714285714,3595.0,0.19,Low
19,1,Non-Travel,946,Research & Development,20,3,Life Sciences,1,Male,57,4,1,Sales Executive,2,Divorced,15208,18369,1,No,15,3,2,2,19,2,2,15,12,13,4,10+yrs,0.8125,15208.0,0.8633333333333333,High
23,0,Travel_Frequently,701,Sales,26,4,Other,3,Female,58,4,4,Sales Executive,4,Divorced,15733,16287,0,No,19,3,4,0,23,3,4,22,4,20,10,10+yrs,0.8695652173913043,3933.25,0.1,Low
21,1,Travel_Rarely,665,Human Resources,2,3,Life Sciences,3,Male,73,3,3,Research Director,2,Divorced,1660,15851,7,No,20,3,1,0,6,5,1,3,3,0,3,3-5yrs,0.0,553.3333333333334,0.8166666666666667,High
34,0,Travel_Rarely,1478,Sales,22,4,Medical,4,Female,69,3,2,Laboratory Technician,2,Divorced,4832,24725,6,No,15,3,3,0,0,0,2,0,0,0,0,0-2yrs,0.0,2416.0,0.043333333333333335,Low
31,0,Non-Travel,710,Human Resources,26,2,Marketing,2,Female,73,2,1,Research Scientist,4,Divorced,8036,23771,1,No,22,3,4,3,14,5,1,13,4,10,9,10+yrs,0.7142857142857143,8036.0,0.16666666666666666,Low
53,0,Travel_Frequently,258,Human Resources,13,4,Medical,4,Male,96,4,2,Manager,3,Married,14896,19980,0,No,22,4,1,1,6,5,4,4,3,0,4,3-5yrs,0.0,7448.0,0.04,Low
55,0,Non-Travel,1122,Research & Development,23,2,Marketing,3,Female,75,4,2,Healthcare Representative,2,Divorced,2406,6117,1,Yes,21,3,3,3,16,0,2,14,11,5,11,10+yrs,0.3333333333333333,1203.0,0.17333333333333334,Low
23,0,Travel_Rarely,1087,Research & Development,11,3,Medical,1,Female,33,4,1,Healthcare Representative,4,Divorced,16306,4414,5,No,22,3,4,1,25,5,4,22,4,15,7,10+yrs,0.6521739130434783,16306.0,0.05333333333333334,Low
57,0,Non-Travel,406,Research & Development,6,2,Marketing,1,Female,45,4,3,Manufacturing Director,4,Married,7069,5493,5,No,24,3,3,3,8,5,3,8,4,8,1,6-10yrs,0.8888888888888888,2356.3333333333335,0.15,Low
42,0,Travel_Rarely,1290,Human Resources,24,4,Human Resources,1,Male,61,3,3,Research Scientist,2,Divorced,3381,17349,1,Yes,22,3,3,3,17,0,3,13,10,7,12,10+yrs,0.5,1127.0,0.17333333333333334,Low
30,0,Travel_Frequently,648,Research & Development,10,2,Human Resources,2,Male,63,4,4,Research Director,3,Single,17404,19820,1,Yes,19,4,1,2,19,0,3,17,7,16,4,10+yrs,0.8888888888888888,4351.0,0.15666666666666668,Low
35,1,Travel_Rarely,311,Research & Development,22,3,Marketing,3,Female,55,4,2,Sales Executive,2,Divorced,2648,21997,1,No,16,3,4,0,5,4,1,3,3,0,3,3-5yrs,0.0,1324.0,0.8133333333333334,High
36,0,Travel_Rarely,341,Sales,10,1,Medical,4,Male,42,1,2,Healthcare Representative,3,Divorced,3461,4577,3,No,16,3,4,0,25,2,3,22,1,22,9,10+yrs,0.9565217391304348,1730.5,0.04,Low
25,0,Non-Travel,1100,Research & Development,12,3,Human Resources,4,Male,37,1,4,Laboratory Technician,4,Single,19041,8871,2,No,22,3,4,0,8,1,3,5,5,0,5,3-5yrs,0.0,4760.25,0.04,Low
54,0,Non-Travel,402,Sales,20,1,Life Sciences,3,Male,40,4,2,Manager,3,Single,10871,10450,4,Yes,15,4,1,2,22,2,4,20,3,19,11,10+yrs,0.9047619047619048,5435.5,0.29,Low
18,0,Travel_Rarely,757,Sales,10,2,Marketing,2,Male,96,2,3,Healthcare Representative,4,Single,9797,17812,0,Yes,19,3,2,2,18,2,3,16,1,12,9,10+yrs,0.7058823529411765,3265.6666666666665,0.3466666666666667,Medium
20,0,Non-Travel,1127,Sales,24,1,Medical,3,Male,57,4,3,Manufacturing Director,3,Single,14059,3164,8,No,18,3,4,3,4,5,4,3,1,1,3,3-5yrs,0.25,4686.333333333333,0.06333333333333334,Low
29,0,Travel_Rarely,1294,Research & Development,2,2,Technical Degree,2,Male,97,2,4,Healthcare Representative,4,Divorced,12974,23010,8,No,16,3,3,3,20,1,4,18,4,10,14,10+yrs,0.5263157894736842,3243.5,0.1,Low
24,0,Travel_Rarely,785,Research & Development,1,2,Life Sciences,1,Female,53,2,2,Laboratory Technician,2,Married,12657,4014,3,Yes,17,3,4,1,5,0,3,4,4,1,4,3-5yrs,0.2,6328.5,0.25666666666666665,Low
20,1,Travel_Rarely,1370,Research & Development,3,2,Human Resources,3,Female,51,4,3,Research Scientist,2,Married,1441,15096,7,Yes,12,3,3,1,17,4,2,14,1,7,11,10+yrs,0.4666666666666667,480.3333333333333,0.91,High
34,1,Travel_Rarely,523,Sales,8,2,Medical,4,Female,64,3,1,Human Resources,2,Divorced,11482,25322,4,Yes,20,4,3,3,25,5,1,23,9,23,0,10+yrs,0.9583333333333334,11482.0,0.5033333333333333,Medium
33,0,Travel_Rarely,1321,Research & Development,2,1,Technical Degree,1,Male,96,3,4,Manager,4,Married,6295,6854,0,No,11,3,2,3,24,5,2,23,9,19,10,10+yrs,0.7916666666666666,1573.75,0.11333333333333333,Low
23,0,Travel_Rarely,450,Research & Development,12,3,Technical Degree,1,Female,69,2,1,Manager,3,Divorced,16345,19182,2,No,12,3,4,1,23,5,4,21,11,12,2,10+yrs,0.5454545454545454,16345.0,0.10666666666666667,Low
52,0,Travel_Rarely,190,Research & Development,1,4,Marketing,1,Female,32,3,3,Human Resources,1,Divorced,10602,15742,0,Yes,14,3,3,0,16,0,1,12,0,3,3,10+yrs,0.23076923076923078,3534.0,0.15,Low
55,0,Travel_Frequently,1115,Sales,22,2,Marketing,1,Female,49,2,1,Human Resources,1,Single,3351,22496,6,Yes,18,3,4,0,15,4,2,13,1,11,2,10+yrs,0.7857142857142857,3351.0,0.09,Low
48,0,Non-Travel,1159,Research & Development,5,1,Medical,1,Female,98,4,2,Manager,3,Married,17838,16700,7,No,15,3,1,3,8,1,3,7,3,4,7,6-10yrs,0.5,8919.0,0.043333333333333335,Low
39,0,Travel_Frequently,1396,Research & Development,29,1,Human Resources,1,Male,40,2,1,Research Director,4,Married,6401,23205,5,No,23,3,2,1,25,2,1,23,6,19,5,10+yrs,0.7916666666666666,6401.0,0.13666666666666666,Low
57,0,Travel_Rarely,1390,Human Resources,25,3,Technical Degree,1,Female,88,1,3,Healthcare Representative,2,Married,6157,12071,0,No,23,3,1,2,14,2,4,11,8,6,5,10+yrs,0.5,2052.3333333333335,0.07,Low
32,0,Travel_Frequently,243,Research & Development,21,4,Medical,2,Female,95,3,2,Laboratory Technician,3,Divorced,18789,6098,2,No,16,3,3,3,19,5,3,19,3,14,5,10+yrs,0.7,9394.5,0.09333333333333334,Low
35,1,Travel_Rarely,969,Sales,24,4,Medical,3,Male,45,4,3,Manager,4,Married,15728,18990,4,Yes,24,3,3,3,10,3,1,8,5,7,8,6-10yrs,0.7777777777777778,5242.666666666667,0.4866666666666667,Medium
18,0,Travel_Frequently,1086,Research & Development,23,2,Marketing,1,Male,69,4,2,Human Resources,3,Single,17330,26191,1,Yes,12,3,2,1,18,1,1,18,7,11,13,10+yrs,0.5789473684210527,8665.0,0.14666666666666667,Low
47,0,Travel_Rarely,941,Sales,25,2,Other,2,Male,71,1,1,Research Director,4,Married,13582,12833,0,No,13,4,2,2,9,0,3,5,5,3,5,3-5yrs,0.5,13582.0,0.05333333333333334,Low
21,0,Travel_Rarely,126,Research & Development,17,1,Other,4,Male,85,4,3,Healthcare Representative,3,Married,18299,22499,2,No,15,3,3,0,21,3,4,18,7,15,1,10+yrs,0.7894736842105263,6099.666666666667,0.06,Low
45,0,Travel_Rarely,163,Research & Development,19,1,Marketing,1,Female,85,2,3,Human Resources,3,Single,3190,23935,5,No,24,3,4,3,1,4,4,1,1,0,1,0-2yrs,0.0,1063.3333333333333,0.09,Low
50,0,Non-Travel,1038,Sales,14,4,Marketing,4,Female,34,4,3,Research Scientist,4,Divorced,12399,18138,0,No,18,4,2,3,4,4,4,2,2,0,1,0-2yrs,0.0,4133.0,0.06,Low
27,0,Non-Travel,1298,Research & Development,19,2,Life Sciences,3,Female,52,3,2,Sales Executive,3,Single,6574,21790,8,No,20,4,2,1,12,5,1,8,8,5,2,6-10yrs,0.5555555555555556,3287.0,0.10333333333333333,Low
43,0,Travel_Frequently,350,Sales,12,2,Technical Degree,3,Female,95,4,3,Manufacturing Director,1,Single,8570,16074,4,No,20,3,1,1,16,0,3,12,12,3,2,10+yrs,0.23076923076923078,2856.6666666666665,0.15333333333333332,Low
30,0,Non-Travel,164,Sales,4,2,Medical,2,Male,54,2,3,Research Scientist,2,Married,5519,22119,1,No,17,3,4,2,17,2,1,17,5,14,10,10+yrs,0.7777777777777778,1839.6666666666667,0.11666666666666667,Low
34,0,Non-Travel,665,Research & Development,28,2,Human Resources,2,Male,47,3,1,Human Resources,1,Single,4895,10404,0,Yes,24,3,4,1,9,3,1,8,4,3,8,6-10yrs,0.3333333333333333,4895.0,0.13333333333333333,Low
40,0,Travel_Rarely,538,Research & Development,21,4,Technical Degree,2,Female,74,3,1,Research Scientist,3,Divorced,9408,15151,8,Yes,24,3,3,2,0,5,3,0,0,0,0,0-2yrs,0.0,9408.0,0.32,Low
28,0,Travel_Frequently,1476,Research & Development,21,4,Medical,1,Female,43,1,2,Healthcare Representative,1,Single,18447,3945,5,No,17,3,4,0,9,1,2,8,5,7,8,6-10yrs,0.7777777777777778,9223.5,0.03333333333333333,Low
51,0,Travel_Rarely,1396,Research & Development,9,3,Other,2,Male,40,4,1,Sales Representative,3,Married,13071,6908,7,No,20,3,4,1,14,4,3,10,8,6,3,6-10yrs,0.5454545454545454,13071.0,0.04666666666666667,Low
34,1,Travel_Rarely,881,Sales,23,2,Human Resources,4,Female,85,1,3,Sales Executive,2,Single,7637,16477,6,Yes,19,3,4,3,16,1,4,13,9,8,4,10+yrs,0.5714285714285714,2545.6666666666665,0.8833333333333333,High
37,0,Travel_Rarely,1429,Research & Development,16,3,Medical,1,Male,38,4,1,Sales Executive,1,Married,9234,20110,8,No,19,3,2,3,17,3,1,16,1,8,1,10+yrs,0.47058823529411764,9234.0,0.14333333333333334,Low
52,0,Non-Travel,420,Research & Development,3,2,Life Sciences,3,Female,92,1,1,Healthcare Representative,1,Divorced,11066,2744,8,No,12,3,1,0,7,4,3,6,6,3,0,6-10yrs,0.42857142857142855,11066.0,0.05,Low
27,0,Travel_Frequently,1488,Sales,28,3,Medical,3,Male,47,1,1,Human Resources,3,Married,5646,3723,6,No,13,3,4,3,18,4,4,15,0,7,9,10+yrs,0.4375,5646.0,0.07333333333333333,Low
36,0,Travel_Rarely,725,Research & Development,29,1,Marketing,1,Male,37,2,2,Sales Executive,1,Married,10902,2159,7,Yes,24,3,1,0,17,2,2,15,6,9,6,10+yrs,0.5625,5451.0,0.39,Medium
59,1,Travel_Rarely,766,Human Resources,26,3,Marketing,1,Male,81,1,1,Sales Executive,4,Single,14221,14939,7,Yes,14,3,2,3,21,2,3,19,6,19,1,10+yrs,0.95,14221.0,0.77,High
34,0,Travel_Rarely,170,Sales,14,1,Human Resources,3,Female,42,1,3,Human Resources,4,Single,5620,10380,2,Yes,20,3,3,1,15,5,2,13,5,6,8,10+yrs,0.42857142857142855,1873.3333333333333,0.35,Medium
22,0,Travel_Frequently,348,Research & Development,7,3,Other,1,Male,55,1,1,Manager,3,Married,12104,3324,5,No,23,3,4,1,24,3,4,20,3,15,5,10+yrs,0.7142857142857143,12104.0,0.043333333333333335,Low
29,0,Non-Travel,372,Research & Development,1,3,Human Resources,4,Male,54,2,4,Sales Representative,1,Married,14459,21840,8,No,19,3,3,2,7,2,1,5,5,2,5,3-5yrs,0.3333333333333333,3614.75,0.08333333333333333,Low
58,0,Travel_Rarely,783,Sales,22,1,Other,1,Female,65,2,3,Laboratory Technician,4,Single,10866,15210,7,No,14,4,2,3,20,1,4,17,0,13,13,10+yrs,0.7222222222222222,3622.0,0.20333333333333334,Low
49,0,Travel_Rarely,365,Research & Development,26,3,Life Sciences,1,Female,63,1,1,Laboratory Technician,3,Divorced,6547,2250,0,No,23,4,4,1,5,4,4,1,1,0,1,0-2yrs,0.0,6547.0,0.04666666666666667,Low
51,0,Travel_Rarely,243,Sales,4,1,Life Sciences,2,Male,43,1,2,Healthcare Representative,2,Married,11533,19148,1,No,11,3,1,1,3,4,4,2,2,0,2,0-2yrs,0.0,5766.5,0.03666666666666667,Low
28,0,Travel_Rarely,947,Sales,20,2,Other,2,Female,46,3,1,Research Scientist,1,Single,16071,24785,1,No,21,4,1,3,24,3,2,21,11,16,10,10+yrs,0.7272727272727273,16071.0,0.09333333333333334,Low
53,0,Travel_Rarely,1321,Human Resources,1,1,Technical Degree,1,Female,43,2,4,Manufacturing Director,3,Single,5216,12479,6,No,14,3,3,3,15,0,3,11,11,7,11,10+yrs,0.5833333333333334,1304.0,0.06333333333333334,Low
34,1,Travel_Rarely,197,Research & Development,23,3,Medical,3,Male,33,4,3,Human Resources,4,Married,11918,25741,3,No,19,3,2,2,16,0,2,15,13,13,11,10+yrs,0.8125,3972.6666666666665,0.4533333333333333,Medium
51,0,Travel_Rarely,884,Sales,1,3,Human Resources,2,Female,75,4,4,Sales Representative,1,Married,13928,12422,5,Yes,17,3,2,0,16,1,2,15,2,12,7,10+yrs,0.75,3482.0,0.2,Low
54,0,Travel_Rarely,1444,Research & Development,29,2,Medical,3,Male,62,1,2,Research Director,1,Divorced,7108,3935,1,No,18,3,2,3,17,0,4,17,12,13,4,10+yrs,0.7222222222222222,3554.0,0.09333333333333334,Low
26,0,Non-Travel,666,Human Resources,5,4,Human Resources,1,Female,37,4,1,Healthcare Representative,2,Married,8362,5069,0,Yes,16,3,2,2,9,2,3,6,6,2,2,6-10yrs,0.2857142857142857,8362.0,0.09333333333333334,Low
57,0,Travel_Rarely,356,Research & Development,12,3,Other,1,Male,53,3,1,Research Director,3,Married,17888,3674,6,No,18,3,4,2,7,2,3,4,1,1,1,3-5yrs,0.2,17888.0,0.043333333333333335,Low
44,0,Travel_Rarely,211,Human Resources,21,3,Marketing,1,Male,76,4,2,Manufacturing Director,2,Divorced,7905,9546,2,Yes,24,4,2,0,4,2,1,1,1,0,1,0-2yrs,0.0,3952.5,0.11333333333333333,Low
48,1,Travel_Frequently,1410,Research & Development,25,1,Technical Degree,1,Female,49,2,4,Manager,2,Married,12366,11621,0,Yes,22,4,3,3,22,5,4,21,12,19,11,10+yrs,0.8636363636363636,3091.5,0.8266666666666667,High
49,0,Non-Travel,667,Research & Development,11,3,Human Resources,4,Female,58,1,2,Sales Representative,2,Divorced,3844,13106,1,No,16,4,1,2,8,1,3,5,4,0,5,3-5yrs,0.0,1922.0,0.02666666666666667,Low
25,0,Travel_Rarely,247,Research & Development,29,3,Other,2,Female,82,4,4,Research Director,1,Married,18593,14015,2,Yes,24,3,4,0,14,4,4,14,13,13,14,10+yrs,0.8666666666666667,4648.25,0.10666666666666667,Low
49,0,Travel_Rarely,1312,Research & Development,1,4,Technical Degree,2,Male,76,3,2,Human Resources,1,Divorced,12339,23589,3,No,23,4,4,1,14,1,1,11,10,7,11,10+yrs,0.5833333333333334,6169.5,0.24333333333333335,Low
26,0,Travel_Frequently,1222,Research & Development,14,3,Medical,3,Female,79,1,1,Sales Executive,1,Married,15446,2290,8,No,19,3,1,1,6,3,3,4,4,0,4,3-5yrs,0.0,15446.0,0.03666666666666667,Low
29,0,Travel_Rarely,1084,Research & Development,29,1,Medical,1,Female,56,1,2,Research Director,3,Divorced,12450,24449,1,Yes,19,3,3,3,14,5,3,10,2,2,3,6-10yrs,0.18181818181818182,6225.0,0.09,Low
22,0,Travel_Frequently,218,Sales,8,3,Marketing,3,Female,63,1,1,Sales Representative,4,Divorced,7754,7973,5,No,11,3,3,1,6,5,3,2,2,0,2,0-2yrs,0.0,7754.0,0.1,Low
25,0,Travel_Rarely,215,Sales,16,1,Life Sciences,3,Male,89,2,3,Sales Representative,2,Married,7465,25839,2,No,18,3,1,3,6,3,1,4,4,0,4,3-5yrs,0.0,2488.3333333333335,0.23333333333333334,Low
59,0,Travel_Rarely,406,Research & Development,13,2,Human Resources,4,Female,91,2,1,Sales Executive,1,Single,14322,5378,4,No,13,3,4,2,6,1,2,3,2,3,3,3-5yrs,0.75,14322.0,0.08333333333333333,Low
31,1,Travel_Rarely,323,Research & Development,12,4,Marketing,1,Female,33,2,3,Healthcare Representative,2,Single,17337,4506,2,No,13,3,4,1,24,2,2,20,0,17,7,10+yrs,0.8095238095238095,5779.0,0.8166666666666667,High
34,0,Travel_Frequently,844,Research & Development,23,4,Human Resources,1,Male,88,4,2,Human Resources,4,Single,3425,5037,3,No,23,4,4,1,15,2,3,14,3,8,7,10+yrs,0.5333333333333333,1712.5,0.09666666666666666,Low
38,0,Travel_Rarely,649,Research & Development,16,4,Life Sciences,4,Male,92,4,2,Human Resources,1,Single,17063,9405,5,Yes,14,3,3,3,23,5,1,23,4,15,12,10+yrs,0.625,8531.5,0.16666666666666666,Low
47,0,Travel_Rarely,1171,Sales,21,2,Medical,2,Female,95,3,3,Laboratory Technician,2,Married,16770,25538,5,Yes,19,3,3,1,12,2,2,10,5,5,6,6-10yrs,0.45454545454545453,5590.0,0.17666666666666667,Low
42,0,Travel_Rarely,241,Sales,16,3,Marketing,1,Female,48,3,3,Healthcare Representative,3,Single,3072,13572,1,Yes,23,3,3,2,6,4,3,5,5,0,2,3-5yrs,0.0,1024.0,0.33,Low
40,0,Travel_Frequently,1119,Research & Development,29,3,Life Sciences,3,Male,65,4,4,Research Director,2,Single,3055,6131,1,No,19,3,4,0,18,5,1,15,14,13,7,10+yrs,0.8125,763.75,0.14333333333333334,Low
53,0,Travel_Rarely,1407,Research & Development,14,1,Human Resources,2,Male,32,2,2,Human Resources,2,Single,14205,18043,2,No,21,3,3,1,26,0,4,23,10,22,9,10+yrs,0.9166666666666666,7102.5,0.07,Low
38,0,Travel_Frequently,282,Research & Development,24,4,Technical Degree,4,Female,37,3,4,Laboratory Technician,2,Single,17013,14700,8,No,21,3,3,2,15,5,3,13,3,13,13,10+yrs,0.9285714285714286,4253.25,0.09666666666666666,Low
50,0,Travel_Frequently,1013,Sales,18,4,Other,4,Male,69,3,4,Research Director,2,Married,8482,19569,2,No,17,3,1,1,1,3,1,0,0,0,0,0-2yrs,0.0,2120.5,0.12,Low
56,0,Travel_Rarely,812,Research & Development,24,1,Human Resources,3,Male,44,2,4,Research Director,3,Divorced,13172,20538,5,No,23,3,3,3,9,3,1,7,1,1,7,6-10yrs,0.125,3293.0,0.13333333333333333,Low
46,0,Non-Travel,232,Human Resources,26,4,Life Sciences,1,Female,45,4,4,Research Scientist,3,Divorced,19994,21650,4,No,23,3,1,0,25,1,4,23,11,21,12,10+yrs,0.875,4998.5,0.10333333333333333,Low
19,1,Non-Travel,509,Sales,7,2,Other,3,Female,50,1,4,Sales Executive,1,Divorced,7133,5781,3,No,15,3,2,3,12,2,2,12,3,5,10,10+yrs,0.38461538461538464,1783.25,0.7766666666666666,High
29,1,Travel_Rarely,1203,Sales,9,3,Life Sciences,1,Male,62,1,2,Sales Executive,1,Divorced,5275,14396,0,No,22,3,4,0,26,3,4,23,13,16,3,10+yrs,0.6666666666666666,2637.5,0.7433333333333333,High
43,0,Travel_Rarely,1316,Research & Development,9,3,Other,4,Female,40,2,3,Research Scientist,2,Divorced,19840,17766,3,Yes,13,3,1,1,13,1,2,12,9,9,3,10+yrs,0.6923076923076923,6613.333333333333,0.13333333333333333,Low
38,0,Travel_Rarely,615,Research & Development,15,1,Human Resources,3,Female,86,4,4,Sales Representative,4,Single,6329,15914,8,Yes,12,3,4,2,2,4,2,0,0,0,0,0-2yrs,0.0,1582.25,0.07333333333333333,Low
